Timestamp,LeftEAR,RightEAR,VerticalDiff,Label
1738475193.8314388,0.2518963609299392,0.23274817179913165,0.35759785771369934,
1738475193.8953674,0.2556197687647307,0.20401791355925028,0.35464590787887573,
1738475193.9631808,0.2518963609299392,0.21081851067789198,0.35558009147644043,
1738475194.0314343,0.2368033988749895,0.21628117527317717,0.35948508977890015,
1738475194.0990229,0.24383643514550063,0.23820419483929575,0.3602222204208374,
1738475194.163224,0.2678893591729988,0.23820419483929575,0.35986247658729553,
1738475194.2313633,0.23115267158849218,0.22299985770386843,0.353204607963562,
1738475194.2993112,0.2354825143296283,0.22249707974499242,0.3526957631111145,
1738475194.3633392,0.2642393261740669,0.23055256793009316,0.3539232611656189,
1738475194.431569,0.23389772565604527,0.20130401488257318,0.35285961627960205,
1738475194.4994564,0.17927197918702084,0.19570138591466238,0.35104554891586304,
1738475194.5635917,0.22235952357744238,0.18838491498489718,0.3551929295063019,
1738475194.6315765,0.21491713855208947,0.159964172037746,0.3571969270706177,
1738475194.6992402,0.21080891181316658,0.18654867841017092,0.3591264486312866,
1738475194.7672524,0.21624763874381925,0.2234609983380611,0.3594381809234619,
1738475194.8311365,0.24732411005393853,0.22995759256936607,0.3616931140422821,
1738475194.899161,0.24732411005393853,0.23712547151935887,0.36262550950050354,
1738475194.9669952,0.24732411005393853,0.22995759256936607,0.361823707818985,
1738475195.0315747,0.2507404870792631,0.24485943740102104,0.36039435863494873,
1738475195.099199,0.2345414587858367,0.23712547151935887,0.35892051458358765,
1738475195.1671095,0.2423024188973311,0.22995759256936607,0.3600587844848633,
1738475195.2310936,0.2770921680671338,0.23121877312666117,0.3603581190109253,
1738475195.2991724,0.24732411005393853,0.24509879787100333,0.3599049746990204,
1738475195.3674498,0.2507404870792631,0.23121877312666117,0.36250442266464233,
1738475195.4350634,0.2507404870792631,0.23752943704525345,0.3635897636413574,
1738475195.4988537,0.2827601846337118,0.2665433554675279,0.3684197664260864,
1738475195.5669456,0.29866738018151734,0.2589675328541349,0.36834627389907837,
1738475195.6351268,0.27975383046362085,0.2520047961567145,0.365643173456192,
1738475195.6989672,0.2681095788024182,0.265855500500253,0.36385276913642883,
1738475195.7668848,0.27396667082065707,0.24516041063557792,0.3630223572254181,
1738475195.834857,0.2681095788024182,0.26010081140446095,0.36151087284088135,
1738475195.8989487,0.2770921680671338,0.2520047961567145,0.3598846197128296,
1738475195.9668891,0.2590374718794461,0.22995759256936607,0.35870200395584106,
1738475196.0349472,0.23593190807076267,0.21538744758532144,0.35872018337249756,
1738475196.103413,0.25861388139723185,0.23864700759420898,0.35903400182724,
1738475196.1671193,0.23593190807076267,0.2092231322443765,0.35903334617614746,
1738475196.2346566,0.22760090210909795,0.19554276258562633,0.362504780292511,
1738475196.3032503,0.20670068507424366,0.19506894855617382,0.3637748062610626,
1738475196.367385,0.20397504898200727,0.2099192937480928,0.3654463291168213,
1738475196.4350915,0.20397504898200727,0.2092231322443765,0.3675310015678406,
1738475196.5033185,0.20397504898200727,0.21103429378978159,0.3649054765701294,
1738475196.5666692,0.21519177703901912,0.18142172740666376,0.36587274074554443,
1738475196.6345522,0.20795009796401454,0.2033852510674725,0.36535215377807617,
1738475196.702565,0.22996646264101453,0.18186239292687614,0.3687434792518616,
1738475196.7705727,0.24586176208955435,0.21003246614526,0.3696032762527466,
1738475196.8348322,0.23795783581116134,0.23818150982408154,0.3702094554901123,
1738475196.9028125,0.23795783581116134,0.2371108558763146,0.3725385069847107,
1738475196.9707916,0.23795783581116134,0.23099071346038572,0.37148091197013855,
1738475197.0348518,0.253746841249354,0.23099071346038572,0.3695245385169983,
1738475197.1027732,0.23795783581116134,0.23818150982408154,0.3688437342643738,
1738475197.1707008,0.23632236738767107,0.21811804219130682,0.3688312768936157,
1738475197.2348733,0.24586176208955435,0.21811804219130682,0.3669775426387787,
1738475197.3027353,0.253746841249354,0.23818150982408154,0.3666595220565796,
1738475197.3707855,0.22907476405041316,0.22436314085397926,0.36585545539855957,
1738475197.4387724,0.24586176208955435,0.217620849745791,0.36603856086730957,
1738475197.5026069,0.23056339352834376,0.217620849745791,0.36566776037216187,
1738475197.571141,0.2417704119360609,0.23818150982408154,0.3674253225326538,
1738475197.63854,0.25200285603865874,0.23046417821110962,0.3666585087776184,
1738475197.7031343,0.23632236738767107,0.217620849745791,0.3670569062232971,
1738475197.770838,0.23632236738767107,0.23046417821110962,0.3672757148742676,
1738475197.8385015,0.23632236738767107,0.23099071346038572,0.3647659420967102,
1738475197.9033997,0.23632236738767107,0.22503483434399452,0.3638455271720886,
1738475197.9705691,0.22907476405041316,0.22503483434399452,0.3629462420940399,
1738475198.0390418,0.22007701373475036,0.20542902984604808,0.363962322473526,
1738475198.1067257,0.253746841249354,0.23046417821110962,0.36433643102645874,
1738475198.1709101,0.22081306043109628,0.217620849745791,0.36391305923461914,
1738475198.2388685,0.20030067669194168,0.19922405139056013,0.3658830523490906,
1738475198.306522,0.20530375347452148,0.2110796257914534,0.3642585277557373,
1738475198.370951,0.23632236738767107,0.20542902984604808,0.36715245246887207,
1738475198.4389925,0.25200285603865874,0.23046417821110962,0.3651672601699829,
1738475198.5067697,0.23632236738767107,0.22360679774997896,0.3641936779022217,
1738475198.5709727,0.23632236738767107,0.22666155507065341,0.364471435546875,
1738475198.6384978,0.24721845648445076,0.22973304142749457,0.3614463806152344,
1738475198.706883,0.24586176208955435,0.2376043790757041,0.3642551898956299,
1738475198.7747827,0.24955532122695415,0.2386134141649141,0.3628818988800049,
1738475198.8392446,0.25200285603865874,0.217620849745791,0.3633861839771271,
1738475198.9068823,0.25947395374732185,0.2647657109885046,0.3624889850616455,
1738475198.9745991,0.26415909905112495,0.24330750667642823,0.3633462190628052,
1738475199.0388975,0.2676833446896464,0.2362075176964294,0.36503535509109497,
1738475199.1066356,0.24248039808049515,0.2514567426302327,0.36225438117980957,
1738475199.174819,0.25947395374732185,0.24330750667642823,0.3636491894721985,
1738475199.2383595,0.25200285603865874,0.2647657109885046,0.3640177249908447,
1738475199.3065505,0.23632236738767107,0.23046417821110962,0.36047038435935974,
1738475199.374836,0.25200285603865874,0.217620849745791,0.363103449344635,
1738475199.4428692,0.25200285603865874,0.2376043790757041,0.36034858226776123,
1738475199.5067701,0.2695310297038607,0.24912811526429837,0.35968247056007385,
1738475199.5747359,0.25200285603865874,0.2357022603955158,0.3600603938102722,
1738475199.6426582,0.23632236738767107,0.2117935961222697,0.361049622297287,
1738475199.7067513,0.23632236738767107,0.22436314085397926,0.3648156523704529,
1738475199.7747962,0.23632236738767107,0.2117935961222697,0.3644329905509949,
1738475199.8426054,0.22081306043109628,0.23072503311669532,0.36411529779434204,
1738475199.906798,0.22081306043109628,0.22973304142749457,0.3662188649177551,
1738475199.9744003,0.23632236738767107,0.21693045781865616,0.3680591583251953,
1738475200.0425463,0.2174201639384829,0.2368033988749895,0.3657721281051636,
1738475200.1104715,0.24138023326598831,0.20542902984604808,0.3684611916542053,
1738475200.1750402,0.2612649734182458,0.2514567426302327,0.3687652051448822,
1738475200.2426376,0.23447655130531322,0.217620849745791,0.36886054277420044,
1738475200.310682,0.25200285603865874,0.24330750667642823,0.36575984954833984,
1738475200.374457,0.2676833446896464,0.2368033988749895,0.3635028004646301,
1738475200.4426694,0.25247768659063563,0.264566921785837,0.3640487790107727,
1738475200.5103598,0.24427435889886753,0.2438633847294646,0.36313456296920776,
1738475200.574332,0.27220462128098,0.2520312390213451,0.36239761114120483,
1738475200.6427345,0.2676833446896464,0.23046417821110962,0.36513209342956543,
1738475200.7101004,0.2500345661572646,0.2514567426302327,0.36428165435791016,
1738475200.7787127,0.24901716434138893,0.25084561729742894,0.366075336933136,
1738475200.8424728,0.25745090058704856,0.2368033988749895,0.3653613328933716,
1738475200.9103959,0.25200285603865874,0.2596059785840372,0.3670557141304016,
1738475200.9781766,0.23960752702387286,0.23950488353597202,0.36660122871398926,
1738475201.0424392,0.2500345661572646,0.2514567426302327,0.3648621141910553,
1738475201.1103175,0.25200285603865874,0.2476541194897765,0.36392098665237427,
1738475201.1785429,0.2500345661572646,0.2376043790757041,0.36362022161483765,
1738475201.2427428,0.22081306043109628,0.23368394373013227,0.3626607060432434,
1738475201.2427428,0.22081306043109628,0.23368394373013227,0.3626607060432434,Looking Center
1738475201.3458567,0.2676833446896464,0.23950488353597202,0.36237895488739014,
1738475201.3458567,0.2676833446896464,0.23950488353597202,0.36237895488739014,Looking Center
1738475201.4232965,0.24427435889886753,0.23046417821110962,0.36417874693870544,
1738475201.4232965,0.24427435889886753,0.23046417821110962,0.36417874693870544,Looking Center
1738475201.5897992,0.28348121113746233,0.23046417821110962,0.3638782203197479,
1738475201.5897992,0.28348121113746233,0.23046417821110962,0.3638782203197479,Looking Center
1738475201.6453612,0.2546954954300917,0.2596059785840372,0.3644755184650421,
1738475201.6453612,0.2546954954300917,0.2596059785840372,0.3644755184650421,Looking Center
1738475201.6976304,0.2565798281144427,0.24330750667642823,0.36663955450057983,
1738475201.6976304,0.2565798281144427,0.24330750667642823,0.36663955450057983,Looking Center
1738475201.752221,0.2676833446896464,0.2514567426302327,0.36699002981185913,
1738475201.752221,0.2676833446896464,0.2514567426302327,0.36699002981185913,Looking Center
1738475201.8082716,0.23111015532122584,0.23046417821110962,0.3671104609966278,
1738475201.8082716,0.23111015532122584,0.23046417821110962,0.3671104609966278,Looking Center
1738475201.8650556,0.2500345661572646,0.24330750667642823,0.3660096526145935,
1738475201.8650556,0.2500345661572646,0.24330750667642823,0.3660096526145935,Looking Center
1738475201.920897,0.2500345661572646,0.23046417821110962,0.3669751286506653,
1738475201.920897,0.2500345661572646,0.23046417821110962,0.3669751286506653,Looking Center
1738475201.974205,0.2273924296742764,0.2400520738391867,0.3655950129032135,
1738475201.974205,0.2273924296742764,0.2400520738391867,0.3655950129032135,Looking Center
1738475202.0281506,0.2500345661572646,0.22373897212135485,0.3641999363899231,
1738475202.0281506,0.2500345661572646,0.22373897212135485,0.3641999363899231,Looking Center
1738475202.0829105,0.2500345661572646,0.2376043790757041,0.36543357372283936,
1738475202.0829105,0.2500345661572646,0.2376043790757041,0.36543357372283936,Looking Center
1738475202.140556,0.2565798281144427,0.24330750667642823,0.3633098602294922,
1738475202.140556,0.2565798281144427,0.24330750667642823,0.3633098602294922,Looking Center
1738475202.195796,0.25947395374732185,0.23950488353597202,0.36371758580207825,
1738475202.195796,0.25947395374732185,0.23950488353597202,0.36371758580207825,Looking Center
1738475202.2512674,0.22081306043109628,0.2387450655392325,0.3635622262954712,
1738475202.2512674,0.22081306043109628,0.2387450655392325,0.3635622262954712,Looking Center
1738475202.3137853,0.225357976062837,0.2117935961222697,0.3601524829864502,
1738475202.3137853,0.225357976062837,0.2117935961222697,0.3601524829864502,Looking Center
1738475202.3776753,0.2326346084004222,0.22666155507065341,0.36352282762527466,
1738475202.3776753,0.2326346084004222,0.22666155507065341,0.36352282762527466,Looking Center
1738475202.4456768,0.22703994090749954,0.2117935961222697,0.36154237389564514,
1738475202.4456768,0.22703994090749954,0.2117935961222697,0.36154237389564514,Looking Center
1738475202.5137372,0.2184607592025749,0.21693045781865616,0.3621634840965271,
1738475202.5137372,0.2184607592025749,0.21693045781865616,0.3621634840965271,Looking Center
1738475202.5776925,0.22081306043109628,0.20542902984604808,0.36140552163124084,
1738475202.5776925,0.22081306043109628,0.20542902984604808,0.36140552163124084,Looking Center
1738475202.6457005,0.24427435889886753,0.217620849745791,0.3637557029724121,
1738475202.6457005,0.24427435889886753,0.217620849745791,0.3637557029724121,Looking Center
1738475202.7139246,0.21153063395092475,0.21693045781865616,0.3604114055633545,
1738475202.7139246,0.21153063395092475,0.21693045781865616,0.3604114055633545,Looking Center
1738475202.7818582,0.25200285603865874,0.2368033988749895,0.3602139353752136,
1738475202.7818582,0.25200285603865874,0.2368033988749895,0.3602139353752136,Looking Center
1738475202.845609,0.23632236738767107,0.20542902984604808,0.3603020906448364,
1738475202.845609,0.23632236738767107,0.20542902984604808,0.3603020906448364,Looking Center
1738475202.913819,0.23632236738767107,0.22436314085397926,0.36131829023361206,
1738475202.913819,0.23632236738767107,0.22436314085397926,0.36131829023361206,Looking Center
1738475202.981566,0.25200285603865874,0.23046417821110962,0.36200711131095886,
1738475202.981566,0.25200285603865874,0.23046417821110962,0.36200711131095886,Looking Center
1738475203.0454779,0.24562426784877558,0.2514567426302327,0.3621175289154053,
1738475203.0454779,0.24562426784877558,0.2514567426302327,0.3621175289154053,Looking Center
1738475203.1135323,0.24138023326598831,0.23657036997653702,0.3636752963066101,
1738475203.1135323,0.24138023326598831,0.23657036997653702,0.3636752963066101,Looking Center
1738475203.1815994,0.24248039808049515,0.2362075176964294,0.36449092626571655,
1738475203.1815994,0.24248039808049515,0.2362075176964294,0.36449092626571655,Looking Center
1738475203.2456381,0.25947395374732185,0.2362075176964294,0.36590951681137085,
1738475203.2456381,0.25947395374732185,0.2362075176964294,0.36590951681137085,Looking Center
1738475203.3135207,0.2500345661572646,0.2514567426302327,0.3657461106777191,
1738475203.3135207,0.2500345661572646,0.2514567426302327,0.3657461106777191,Looking Center
1738475203.3815303,0.25947395374732185,0.23950488353597202,0.3638284206390381,
1738475203.3815303,0.25947395374732185,0.23950488353597202,0.3638284206390381,Looking Center
1738475203.4494617,0.2695310297038607,0.2362075176964294,0.36349791288375854,
1738475203.4494617,0.2695310297038607,0.2362075176964294,0.36349791288375854,Looking Center
1738475203.5138853,0.25947395374732185,0.2476541194897765,0.36208006739616394,
1738475203.5138853,0.25947395374732185,0.2476541194897765,0.36208006739616394,Looking Center
1738475203.581699,0.24772257680664092,0.22373897212135485,0.3607805073261261,
1738475203.581699,0.24772257680664092,0.22373897212135485,0.3607805073261261,Looking Center
1738475203.6495736,0.24666119559407498,0.2514567426302327,0.3613395690917969,
1738475203.6495736,0.24666119559407498,0.2514567426302327,0.3613395690917969,Looking Center
1738475203.7134988,0.2500345661572646,0.22666155507065341,0.3609788417816162,
1738475203.7134988,0.2500345661572646,0.22666155507065341,0.3609788417816162,Looking Center
1738475203.7814755,0.25200285603865874,0.23671603823699963,0.3618577718734741,
1738475203.7814755,0.25200285603865874,0.23671603823699963,0.3618577718734741,Looking Center
1738475203.8493593,0.24248039808049515,0.23950488353597202,0.36238378286361694,
1738475203.8493593,0.24248039808049515,0.23950488353597202,0.36238378286361694,Looking Center
1738475203.9134767,0.28348121113746233,0.2514567426302327,0.3635062575340271,
1738475203.9134767,0.28348121113746233,0.2514567426302327,0.3635062575340271,Looking Center
1738475203.9815352,0.2565798281144427,0.2441189497030488,0.3644120693206787,
1738475203.9815352,0.2565798281144427,0.2441189497030488,0.3644120693206787,Looking Center
1738475204.0495005,0.24427435889886753,0.2386134141649141,0.3632672429084778,
1738475204.0495005,0.24427435889886753,0.2386134141649141,0.3632672429084778,Looking Center
1738475204.1174283,0.2676833446896464,0.2476541194897765,0.36548054218292236,
1738475204.1174283,0.2676833446896464,0.2476541194897765,0.36548054218292236,Looking Center
1738475204.1812973,0.23447655130531322,0.23046417821110962,0.3648182153701782,
1738475204.1812973,0.23447655130531322,0.23046417821110962,0.3648182153701782,Looking Center
1738475204.249374,0.2500345661572646,0.2441189497030488,0.3664588928222656,
1738475204.249374,0.2500345661572646,0.2441189497030488,0.3664588928222656,Looking Center
1738475204.3172991,0.24248039808049515,0.23950488353597202,0.3656065762042999,
1738475204.3172991,0.24248039808049515,0.23950488353597202,0.3656065762042999,Looking Center
1738475204.3813896,0.2544652088897788,0.2387450655392325,0.3668203353881836,
1738475204.3813896,0.2544652088897788,0.2387450655392325,0.3668203353881836,Looking Center
1738475204.4492624,0.25745090058704856,0.2386134141649141,0.3683757781982422,
1738475204.4492624,0.25745090058704856,0.2386134141649141,0.3683757781982422,Looking Center
1738475204.5174496,0.2500345661572646,0.22813982898644827,0.36876899003982544,
1738475204.5174496,0.2500345661572646,0.22813982898644827,0.36876899003982544,Looking Center
1738475204.5813792,0.2500345661572646,0.22594248193039412,0.3711913526058197,
1738475204.5813792,0.2500345661572646,0.22594248193039412,0.3711913526058197,Looking Center
1738475204.649355,0.2326346084004222,0.21063855459671635,0.37345826625823975,
1738475204.649355,0.2326346084004222,0.21063855459671635,0.37345826625823975,Looking Center
1738475204.7173548,0.2343557263784998,0.2357022603955158,0.36994415521621704,
1738475204.7173548,0.2343557263784998,0.2357022603955158,0.36994415521621704,Looking Center
1738475204.7857685,0.2500345661572646,0.23046417821110962,0.3673453629016876,
1738475204.7857685,0.2500345661572646,0.23046417821110962,0.3673453629016876,Looking Center
1738475204.8493302,0.25200285603865874,0.23046417821110962,0.366971492767334,
1738475204.8493302,0.25200285603865874,0.23046417821110962,0.366971492767334,Looking Center
1738475204.9174623,0.25200285603865874,0.2476541194897765,0.36464619636535645,
1738475204.9174623,0.25200285603865874,0.2476541194897765,0.36464619636535645,Looking Center
1738475204.9854274,0.24370579847651805,0.2376043790757041,0.3636287748813629,
1738475204.9854274,0.24370579847651805,0.2376043790757041,0.3636287748813629,Looking Center
1738475205.0492072,0.25200285603865874,0.24686844842463201,0.36428865790367126,
1738475205.0492072,0.25200285603865874,0.24686844842463201,0.36428865790367126,Looking Center
1738475205.1206307,0.2470721944606054,0.2476541194897765,0.36050403118133545,
1738475205.1206307,0.2470721944606054,0.2476541194897765,0.36050403118133545,Looking Center
1738475205.1851332,0.2500345661572646,0.23046417821110962,0.35987716913223267,
1738475205.1851332,0.2500345661572646,0.23046417821110962,0.35987716913223267,Looking Center
1738475205.249221,0.23632236738767107,0.23046417821110962,0.36111217737197876,
1738475205.249221,0.23632236738767107,0.23046417821110962,0.36111217737197876,Looking Center
1738475205.3171265,0.25947395374732185,0.2476541194897765,0.3596654534339905,
1738475205.3171265,0.25947395374732185,0.2476541194897765,0.3596654534339905,Looking Center
1738475205.3852818,0.25200285603865874,0.22666155507065341,0.35748645663261414,
1738475205.3852818,0.25200285603865874,0.22666155507065341,0.35748645663261414,Looking Center
1738475205.4532826,0.22907476405041316,0.2386134141649141,0.3579709529876709,
1738475205.4532826,0.22907476405041316,0.2386134141649141,0.3579709529876709,Looking Center
1738475205.5171523,0.24138023326598831,0.22973304142749457,0.3568127751350403,
1738475205.5171523,0.24138023326598831,0.22973304142749457,0.3568127751350403,Looking Center
1738475205.58513,0.25200285603865874,0.217620849745791,0.35739558935165405,
1738475205.58513,0.25200285603865874,0.217620849745791,0.35739558935165405,Looking Center
1738475205.6533926,0.22907476405041316,0.23950488353597202,0.3590764105319977,
1738475205.6533926,0.22907476405041316,0.23950488353597202,0.3590764105319977,Looking Center
1738475205.7170973,0.23632236738767107,0.23950488353597202,0.35984888672828674,
1738475205.7170973,0.23632236738767107,0.23950488353597202,0.35984888672828674,Looking Center
1738475205.7851074,0.24098551674615712,0.22973304142749457,0.3600282669067383,
1738475205.7851074,0.24098551674615712,0.22973304142749457,0.3600282669067383,Looking Center
1738475205.8531249,0.23632236738767107,0.2476541194897765,0.35943883657455444,
1738475205.8531249,0.23632236738767107,0.2476541194897765,0.35943883657455444,Looking Center
1738475205.9171424,0.2500345661572646,0.23950488353597202,0.36013394594192505,
1738475205.9171424,0.2500345661572646,0.23950488353597202,0.36013394594192505,Looking Center
1738475205.9850707,0.23447655130531322,0.2376043790757041,0.3607293665409088,
1738475205.9850707,0.23447655130531322,0.2376043790757041,0.3607293665409088,Looking Center
1738475206.0532608,0.22907476405041316,0.217620849745791,0.3582648038864136,
1738475206.0532608,0.22907476405041316,0.217620849745791,0.3582648038864136,Looking Center
1738475206.1211498,0.2500345661572646,0.23046417821110962,0.35953712463378906,
1738475206.1211498,0.2500345661572646,0.23046417821110962,0.35953712463378906,Looking Center
1738475206.1851437,0.23632236738767107,0.2386134141649141,0.3605046272277832,
1738475206.1851437,0.23632236738767107,0.2386134141649141,0.3605046272277832,Looking Center
1738475206.2530286,0.23960752702387286,0.2357022603955158,0.36203157901763916,
1738475206.2530286,0.23960752702387286,0.2357022603955158,0.36203157901763916,Looking Center
1738475206.321182,0.23632236738767107,0.2376043790757041,0.36383312940597534,
1738475206.321182,0.23632236738767107,0.2376043790757041,0.36383312940597534,Looking Center
1738475206.3872635,0.23447655130531322,0.22666155507065341,0.36640840768814087,
1738475206.3872635,0.23447655130531322,0.22666155507065341,0.36640840768814087,Looking Center
1738475206.4529605,0.23447655130531322,0.2378564243128941,0.3682469129562378,
1738475206.4529605,0.23447655130531322,0.2378564243128941,0.3682469129562378,Looking Center
1738475206.5212972,0.23447655130531322,0.2387450655392325,0.36950498819351196,
1738475206.5212972,0.23447655130531322,0.2387450655392325,0.36950498819351196,Looking Center
1738475206.585706,0.23447655130531322,0.20542902984604808,0.3686549663543701,
1738475206.585706,0.23447655130531322,0.20542902984604808,0.3686549663543701,Looking Center
1738475206.6530588,0.23632236738767107,0.2368033988749895,0.3648224174976349,
1738475206.6530588,0.23632236738767107,0.2368033988749895,0.3648224174976349,Looking Center
1738475206.7211812,0.2676833446896464,0.23950488353597202,0.360912948846817,
1738475206.7211812,0.2676833446896464,0.23950488353597202,0.360912948846817,Looking Center
1738475206.7889066,0.2500345661572646,0.2514567426302327,0.36010080575942993,
1738475206.7889066,0.2500345661572646,0.2514567426302327,0.36010080575942993,Looking Center
1738475206.8529224,0.2676833446896464,0.22666155507065341,0.3600378632545471,
1738475206.8529224,0.2676833446896464,0.22666155507065341,0.3600378632545471,Looking Center
1738475206.9209504,0.2343557263784998,0.2476541194897765,0.3583937883377075,
1738475206.9209504,0.2343557263784998,0.2476541194897765,0.3583937883377075,Looking Center
1738475206.988944,0.2252666260118461,0.2200061602587321,0.3573995530605316,
1738475206.988944,0.2252666260118461,0.2200061602587321,0.3573995530605316,Looking Center
1738475207.0528817,0.2280147069631883,0.21856323900548194,0.35797634720802307,
1738475207.0528817,0.2280147069631883,0.21856323900548194,0.35797634720802307,Looking Center
1738475207.1208532,0.2135650584892708,0.21856323900548194,0.35746943950653076,
1738475207.1208532,0.2135650584892708,0.21856323900548194,0.35746943950653076,Looking Center
1738475207.188961,0.2296984510417845,0.21546080414787447,0.3567695617675781,
1738475207.188961,0.2296984510417845,0.21546080414787447,0.3567695617675781,Looking Center
1738475207.2528615,0.1928733566231832,0.21048968825274228,0.35395288467407227,
1738475207.2528615,0.1928733566231832,0.21048968825274228,0.35395288467407227,Looking Left
1738475207.3209004,0.26025116548985844,0.2532968456878179,0.3531930446624756,
1738475207.3209004,0.26025116548985844,0.2532968456878179,0.3531930446624756,Looking Center
1738475207.3889189,0.26214330609419895,0.2532926919534527,0.354447603225708,
1738475207.3889189,0.26214330609419895,0.2532926919534527,0.354447603225708,Looking Center
1738475207.4568233,0.24052628474754656,0.24495264481609125,0.3501189351081848,
1738475207.4568233,0.24052628474754656,0.24495264481609125,0.3501189351081848,Looking Center
1738475207.5208235,0.25713866582553757,0.2677756660183527,0.3495016396045685,
1738475207.5208235,0.25713866582553757,0.2677756660183527,0.3495016396045685,Looking Center
1738475207.5888474,0.26216932668662113,0.24565417956930863,0.3429790735244751,
1738475207.5888474,0.26216932668662113,0.24565417956930863,0.3429790735244751,Looking Center
1738475207.6568654,0.26216932668662113,0.24565417956930863,0.3424210846424103,
1738475207.6568654,0.26216932668662113,0.24565417956930863,0.3424210846424103,Looking Center
1738475207.7209406,0.28596408957263325,0.26014985359286175,0.3422837257385254,
1738475207.7209406,0.28596408957263325,0.26014985359286175,0.3422837257385254,Looking Center
1738475207.788788,0.2598402666704051,0.25323821217730635,0.3417174220085144,
1738475207.788788,0.2598402666704051,0.25323821217730635,0.3417174220085144,Looking Center
1738475207.856761,0.2598402666704051,0.228831988986835,0.34353891015052795,
1738475207.856761,0.2598402666704051,0.228831988986835,0.34353891015052795,Looking Center
1738475207.9208274,0.26216932668662113,0.23548473192921138,0.3444581627845764,
1738475207.9208274,0.26216932668662113,0.23548473192921138,0.3444581627845764,Looking Center
1738475207.9887385,0.26216932668662113,0.24337427707146309,0.34472787380218506,
1738475207.9887385,0.26216932668662113,0.24337427707146309,0.34472787380218506,Looking Center
1738475208.056756,0.23464053310389682,0.22056438662814232,0.3449721336364746,
1738475208.056756,0.23464053310389682,0.22056438662814232,0.3449721336364746,Looking Center
1738475208.124729,0.2525916704157925,0.26086402460279723,0.34688764810562134,
1738475208.124729,0.2525916704157925,0.26086402460279723,0.34688764810562134,Looking Center
1738475208.1887422,0.245047952458648,0.23663876148605156,0.3457767963409424,
1738475208.1887422,0.245047952458648,0.23663876148605156,0.3457767963409424,Looking Center
